episode_id,npz_path,rows,cols,time_sec_min,time_sec_max,has_nan,Accelerometer_min,Accelerometer_max,Accelerometer_mean,Accelerometer_std,GasLeak_min,GasLeak_max,GasLeak_mean,GasLeak_std,Pressure_1_min,Pressure_1_max,Pressure_1_mean,Pressure_1_std,Pressure_2_min,Pressure_2_max,Pressure_2_mean,Pressure_2_std,Temperature_1_min,Temperature_1_max,Temperature_1_mean,Temperature_1_std,Temperature_2_min,Temperature_2_max,Temperature_2_mean,Temperature_2_std,split
143,/workspace/turm/processed/episodes_npz/episode_00143.npz,3000,6,0.0,299.8999938964844,False,8.613800309831277e-05,0.10000000149011612,0.059215694665908813,0.029367569833993912,0.0,1007.0,444.69195556640625,291.0076599121094,0.0,3.25,2.6886537075042725,0.4748559296131134,0.0,3.25,1.7375367879867554,0.9167234897613525,0.0,110.0,35.1365852355957,33.70052719116211,0.0,110.0,53.120670318603516,32.581817626953125,train
144,/workspace/turm/processed/episodes_npz/episode_00144.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05241992324590683,0.02827245369553566,0.0,1007.0,917.1900634765625,94.66104125976562,0.0,3.25,1.7693954706192017,0.8907513618469238,0.0,3.25,0.39053598046302795,0.7127587795257568,0.0,110.0,64.13561248779297,27.759904861450195,0.4209311604499817,110.0,58.41022872924805,31.126789093017578,train
145,/workspace/turm/processed/episodes_npz/episode_00145.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.012307248078286648,0.023618999868631363,0.0,1007.0,119.30876922607422,238.0292510986328,0.0,3.2488009929656982,1.5910142660140991,0.7955979704856873,0.0023573299404233694,3.25,2.0587799549102783,0.8303067684173584,0.0,110.0,57.48162078857422,32.86730194091797,0.0,109.98934936523438,21.200082778930664,29.19810676574707,train
146,/workspace/turm/processed/episodes_npz/episode_00146.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.01707908883690834,0.025622768327593803,1.1678426265716553,1007.0,598.5400390625,280.7403259277344,0.0,3.25,0.509501039981842,0.809140145778656,0.0,3.25,1.7240104675292969,0.9683071970939636,0.7181933522224426,110.0,63.82945251464844,31.700162887573242,0.0,110.0,26.85448455810547,31.528579711914062,train
147,/workspace/turm/processed/episodes_npz/episode_00147.npz,3000,6,0.0,299.8999938964844,False,7.613100024173036e-05,0.10000000149011612,0.059069812297821045,0.029403766617178917,0.0,1007.0,653.6331787109375,247.92755126953125,0.0008733890135772526,3.25,2.231275796890259,0.7562108635902405,0.000984388985671103,3.25,1.6525954008102417,0.8838939666748047,0.0,110.0,14.59039306640625,24.376338958740234,0.0,109.99625396728516,23.389860153198242,30.00815773010254,train
148,/workspace/turm/processed/episodes_npz/episode_00148.npz,3000,6,0.0,299.8999938964844,False,4.145400089328177e-05,0.10000000149011612,0.07000481337308884,0.024643145501613617,0.7343859076499939,1007.0,570.8997802734375,285.0364685058594,0.0,3.25,1.912575364112854,0.9199473857879639,0.0,3.25,1.5526360273361206,1.0211244821548462,0.0,110.0,53.786643981933594,31.140575408935547,0.0,110.0,53.86308288574219,31.45118522644043,train
149,/workspace/turm/processed/episodes_npz/episode_00149.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.022322988137602806,0.02748192474246025,0.0,1007.0,242.58883666992188,287.8033447265625,0.0,3.25,1.8267287015914917,0.8861421942710876,0.0,3.25,0.770857036113739,0.8576988577842712,0.0,110.0,54.543251037597656,32.93857955932617,0.3764248192310333,110.0,56.8903923034668,31.825279235839844,val
150,/workspace/turm/processed/episodes_npz/episode_00150.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.051548898220062256,0.027501074597239494,0.0,1007.0,508.8923034667969,329.5549621582031,0.0,3.25,2.65712571144104,0.4888785183429718,0.0,3.25,1.5994365215301514,0.9823867082595825,0.0,110.0,20.250219345092773,28.07175636291504,0.0,110.0,55.65549850463867,34.98041534423828,train
151,/workspace/turm/processed/episodes_npz/episode_00151.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.04438543692231178,0.028394680470228195,0.0,1007.0,120.68120574951172,229.78175354003906,0.0,3.25,2.501477003097534,0.595399796962738,0.0,3.25,1.4825546741485596,0.917809009552002,0.0,110.0,29.781505584716797,32.52569580078125,0.0,110.0,16.948970794677734,30.096899032592773,train
152,/workspace/turm/processed/episodes_npz/episode_00152.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05965958535671234,0.03180233761668205,0.0,1006.6333618164062,508.4527587890625,266.3981628417969,0.0,3.25,0.5422294735908508,0.892917811870575,0.001220355974510312,3.25,1.6906546354293823,0.9326466917991638,0.07501451671123505,110.0,70.92264556884766,25.964841842651367,0.0,110.0,66.58114624023438,28.217060089111328,train
153,/workspace/turm/processed/episodes_npz/episode_00153.npz,3000,6,0.0,299.8999938964844,False,6.736000068485737e-05,0.10000000149011612,0.07300718873739243,0.02244832180440426,0.0,1007.0,177.16978454589844,240.17587280273438,0.0,3.25,0.4573478102684021,0.7828257083892822,0.0031037740409374237,3.25,2.5370540618896484,0.5756102204322815,0.5140868425369263,110.0,55.915042877197266,30.207077026367188,0.0,110.0,22.93932342529297,29.074024200439453,train
154,/workspace/turm/processed/episodes_npz/episode_00154.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.050792764872312546,0.029607106000185013,0.0,1007.0,297.3683776855469,315.7600402832031,0.00018199399346485734,3.25,2.187187910079956,0.7332189083099365,0.0,3.25,1.620354175567627,1.0607439279556274,0.0,110.0,25.157575607299805,31.177295684814453,0.0,110.0,26.774442672729492,33.079307556152344,train
155,/workspace/turm/processed/episodes_npz/episode_00155.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.050995759665966034,0.025487497448921204,0.36986830830574036,1007.0,739.4130249023438,207.64163208007812,0.0,3.25,1.7592403888702393,1.0088086128234863,0.0,3.25,1.7201693058013916,1.003970980644226,0.0,110.0,55.197906494140625,32.88337326049805,0.31642070412635803,110.0,57.72176742553711,30.910709381103516,train
156,/workspace/turm/processed/episodes_npz/episode_00156.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.021991154178977013,0.02918059192597866,0.0,1007.0,544.8582763671875,291.5975341796875,0.0,3.25,1.8551661968231201,0.9446614384651184,0.0,3.25,0.8274394273757935,0.9783141613006592,0.0,110.0,30.42159652709961,32.55561065673828,0.921912431716919,110.0,95.59260559082031,16.101293563842773,train
157,/workspace/turm/processed/episodes_npz/episode_00157.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05360710620880127,0.03116774559020996,0.0,1005.87060546875,203.11834716796875,277.98870849609375,0.0,3.25,1.4144588708877563,0.9324108362197876,0.0,3.25,0.5416589379310608,0.8222824335098267,0.0,110.0,12.141586303710938,23.57257843017578,0.0,110.0,60.43471908569336,29.687612533569336,val
158,/workspace/turm/processed/episodes_npz/episode_00158.npz,3000,6,0.0,299.8999938964844,False,8.753700240049511e-05,0.10000000149011612,0.05179831013083458,0.024646470323204994,0.0,1007.0,550.464111328125,267.1687927246094,0.0,3.25,2.9635658264160156,0.46342068910598755,0.0017044160049408674,3.25,1.721315860748291,0.9640220403671265,0.0,110.0,61.08032989501953,30.01549530029297,0.0,110.0,59.15425109863281,33.14892578125,val
159,/workspace/turm/processed/episodes_npz/episode_00159.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.013711240142583847,0.021055810153484344,0.040100447833538055,1007.0,585.5436401367188,268.4581604003906,0.0002417579962639138,3.25,1.610514521598816,0.9848794937133789,0.0,3.25,1.4660578966140747,0.8465118408203125,0.0,110.0,54.22467803955078,32.34135055541992,0.0,110.0,71.69300079345703,26.17351531982422,train
160,/workspace/turm/processed/episodes_npz/episode_00160.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.03920012339949608,0.03150234743952751,1.3491278886795044,1007.0,490.82073974609375,267.92523193359375,0.0,3.25,1.5809049606323242,0.8609158396720886,0.0,3.25,1.5682563781738281,0.8818870186805725,0.0,110.0,46.878639221191406,32.23512268066406,0.8482885360717773,110.0,63.17402648925781,27.26775550842285,train
161,/workspace/turm/processed/episodes_npz/episode_00161.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.025583365932106972,0.02936232089996338,0.0,1007.0,837.7952270507812,157.52279663085938,0.0,3.25,0.3529408872127533,0.6227062344551086,0.0,3.25,1.705625057220459,0.9702796936035156,0.0,110.0,54.995121002197266,34.1703987121582,0.0,110.0,57.40766525268555,34.68553161621094,val
162,/workspace/turm/processed/episodes_npz/episode_00162.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.055450525134801865,0.02808850258588791,0.0,1007.0,135.04269409179688,250.29928588867188,0.0,3.25,0.6687000393867493,0.8773230910301208,0.0,3.25,1.6496853828430176,0.9209266901016235,0.0,110.0,62.724151611328125,32.693519592285156,0.0,110.0,18.748008728027344,26.023189544677734,train
163,/workspace/turm/processed/episodes_npz/episode_00163.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.08814302831888199,0.01620473340153694,0.0,1007.0,520.6670532226562,297.4169006347656,0.0,3.25,2.456186294555664,0.6704331040382385,0.0,3.25,1.6394376754760742,0.9785969257354736,0.0,110.0,47.56163024902344,30.81873893737793,0.0,110.0,70.76785278320312,27.405935287475586,train
164,/workspace/turm/processed/episodes_npz/episode_00164.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.04660387337207794,0.030823132023215294,4.182593822479248,1007.0,802.4561767578125,192.4564666748047,0.00015032700321171433,3.25,1.5763658285140991,0.9022294282913208,0.0,3.25,2.3877768516540527,0.692023515701294,0.0,110.0,59.74983215332031,29.376070022583008,0.3467489778995514,110.0,59.58763885498047,30.50501823425293,train
165,/workspace/turm/processed/episodes_npz/episode_00165.npz,3000,6,0.0,299.8999938964844,False,0.0,0.09997805953025818,0.023594798520207405,0.028555691242218018,1.0659856796264648,1007.0,542.5448608398438,280.61785888671875,0.003329915925860405,3.25,2.8178677558898926,0.5225188732147217,0.0003206839901395142,3.25,2.0440664291381836,0.8901611566543579,0.0,110.0,59.33085250854492,33.89541244506836,0.0,110.0,12.09373664855957,23.58751678466797,val
166,/workspace/turm/processed/episodes_npz/episode_00166.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05453859642148018,0.028139084577560425,0.0,1007.0,493.1899719238281,318.411376953125,0.00011360100324964151,3.25,1.7649554014205933,0.8407038450241089,0.0,3.25,1.6160989999771118,1.0274854898452759,0.0,110.0,65.71837615966797,31.181150436401367,0.0,110.0,58.58811569213867,31.248825073242188,train
167,/workspace/turm/processed/episodes_npz/episode_00167.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.050271280109882355,0.027343573048710823,0.0,1007.0,530.6920166015625,279.8591003417969,0.0,3.25,1.6514381170272827,0.9786197543144226,0.001617738977074623,3.25,2.168505907058716,0.8724833130836487,0.0,110.0,55.071678161621094,31.128856658935547,0.0,110.0,100.16050720214844,12.616349220275879,test
168,/workspace/turm/processed/episodes_npz/episode_00168.npz,3000,6,0.0,299.8999938964844,False,3.5349999052414205e-06,0.10000000149011612,0.049897074699401855,0.028353150933980942,0.0,1007.0,767.0958862304688,205.00131225585938,0.0012860549613833427,3.25,2.103419303894043,0.8177060484886169,0.0,3.25,2.656461477279663,0.47525033354759216,0.0,110.0,56.285987854003906,32.15298080444336,0.0,110.0,54.260345458984375,34.558555603027344,train
169,/workspace/turm/processed/episodes_npz/episode_00169.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05752680450677872,0.028837032616138458,0.0,1007.0,182.0465850830078,254.039306640625,0.0,3.25,2.254903793334961,0.7236366271972656,0.0,3.25,1.7071564197540283,0.9385121464729309,0.0,110.0,19.09174156188965,26.23566246032715,0.0,110.0,57.662269592285156,34.53643035888672,train
170,/workspace/turm/processed/episodes_npz/episode_00170.npz,3000,6,0.0,299.8999938964844,False,1.478000012866687e-05,0.10000000149011612,0.05224213749170303,0.030161337926983833,1.702189564704895,1007.0,524.3508911132812,290.0230712890625,0.0,3.25,1.679791808128357,0.9650869965553284,0.000548893993254751,3.25,1.5529348850250244,1.0285747051239014,0.016281068325042725,110.0,53.42610549926758,31.926746368408203,0.0,110.0,53.66444396972656,28.67532730102539,test
171,/workspace/turm/processed/episodes_npz/episode_00171.npz,3000,6,0.0,299.8999938964844,False,4.694699964602478e-05,0.10000000149011612,0.049896758049726486,0.030938031151890755,0.7747470140457153,1007.0,443.0487365722656,269.2090148925781,0.0,3.25,0.697977602481842,0.9106826782226562,0.0,3.25,1.6672545671463013,1.0283856391906738,0.0,109.98712158203125,14.714887619018555,22.04445457458496,0.3426573574542999,110.0,90.48078918457031,16.327003479003906,train
172,/workspace/turm/processed/episodes_npz/episode_00172.npz,3000,6,0.0,299.8999938964844,False,0.0,0.09997764229774475,0.011495298705995083,0.021694650873541832,0.0,1007.0,130.29873657226562,225.33306884765625,0.000230542995268479,3.25,1.5794001817703247,0.9193640351295471,0.0013440829934552312,3.25,1.6202527284622192,0.9233337044715881,0.0,110.0,100.3662109375,15.329192161560059,0.0,110.0,21.43891716003418,26.859556198120117,train
173,/workspace/turm/processed/episodes_npz/episode_00173.npz,3000,6,0.0,299.8999938964844,False,6.212400330696255e-05,0.10000000149011612,0.05170053616166115,0.02787410095334053,0.33339980244636536,1007.0,510.6668395996094,314.6566162109375,0.0,3.25,1.551815390586853,1.009286642074585,0.0,3.25,1.4944241046905518,0.9495499730110168,0.0,110.0,38.237667083740234,33.75786590576172,0.0,110.0,61.5229377746582,32.24480056762695,train
174,/workspace/turm/processed/episodes_npz/episode_00174.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.054899912327528,0.030465926975011826,0.0,1007.0,491.7102355957031,309.7289123535156,0.0008389530121348798,3.25,2.3470354080200195,0.7501116991043091,0.00011198299762327224,3.25,1.6089882850646973,0.9028193950653076,0.0,110.0,30.688203811645508,32.27540969848633,1.1150875091552734,110.0,65.52769470214844,31.13668441772461,train
175,/workspace/turm/processed/episodes_npz/episode_00175.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.012262633070349693,0.02295171283185482,0.0,1007.0,351.3977355957031,313.6665344238281,0.0,3.25,1.5631955862045288,0.9420798420906067,0.0,3.25,1.6462340354919434,0.8819178938865662,0.0,110.0,71.31672668457031,27.172739028930664,0.0,110.0,17.084810256958008,29.84671974182129,val
176,/workspace/turm/processed/episodes_npz/episode_00176.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.019300445914268494,0.025309372693300247,0.45895662903785706,1007.0,835.14013671875,184.12405395507812,0.0,3.25,1.5706652402877808,1.009857177734375,0.0005205959896557033,3.25,1.7733385562896729,0.9164309501647949,0.06855154037475586,110.0,54.92861557006836,29.26984214782715,0.0,110.0,59.782901763916016,32.74266052246094,train
177,/workspace/turm/processed/episodes_npz/episode_00177.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.057133231312036514,0.025374332442879677,0.0,1007.0,497.6457214355469,285.43927001953125,0.0,3.25,1.7700881958007812,0.9874124526977539,0.0,3.25,1.6519765853881836,0.9488843083381653,0.0,110.0,62.020748138427734,32.467288970947266,0.0,110.0,48.84283447265625,30.243858337402344,test
178,/workspace/turm/processed/episodes_npz/episode_00178.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.014241945929825306,0.023972390219569206,1.5114115476608276,1007.0,604.0179443359375,253.83087158203125,0.0009914250113070011,3.25,2.1610171794891357,0.7116396427154541,0.0,3.25,1.6988025903701782,0.9651522040367126,0.0,110.0,61.5220947265625,29.70018768310547,0.0,110.0,22.26924705505371,27.22128677368164,train
179,/workspace/turm/processed/episodes_npz/episode_00179.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05723637342453003,0.030976079404354095,0.0,1007.0,546.7327270507812,291.5079040527344,0.0,3.25,0.7099782824516296,0.9665374755859375,0.0,3.25,1.683605432510376,0.9101412892341614,0.046671219170093536,110.0,94.5623779296875,16.009929656982422,0.0,110.0,51.66090774536133,32.39008712768555,train
180,/workspace/turm/processed/episodes_npz/episode_00180.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.02997245453298092,0.027607863768935204,0.0,1007.0,911.3389892578125,101.13580322265625,0.0012889610370621085,3.25,1.9526599645614624,0.8316669464111328,0.0,3.25,0.31193771958351135,0.5618656277656555,0.0,110.0,69.26596069335938,30.33098030090332,0.0,110.0,80.54317474365234,24.932361602783203,train
181,/workspace/turm/processed/episodes_npz/episode_00181.npz,3000,6,0.0,299.8999938964844,False,3.0057999538257718e-05,0.10000000149011612,0.05305497348308563,0.03021819330751896,0.0,1007.0,517.0048217773438,316.8533020019531,0.0,3.25,1.6776119470596313,0.9573986530303955,0.0,3.25,0.4354175329208374,0.6362016797065735,0.16416998207569122,110.0,60.113685607910156,29.951711654663086,0.6417403221130371,110.0,58.391632080078125,31.15465545654297,val
182,/workspace/turm/processed/episodes_npz/episode_00182.npz,3000,6,0.0,299.8999938964844,False,0.0,0.09997296333312988,0.019668368622660637,0.0272123571485281,0.0,1007.0,488.7004699707031,300.49151611328125,0.0007858920143917203,3.25,1.6228317022323608,0.8408035635948181,0.0,3.25,0.5284552574157715,0.8697396516799927,0.0,110.0,79.79820251464844,22.01100730895996,0.0,110.0,47.2048225402832,29.319910049438477,test
183,/workspace/turm/processed/episodes_npz/episode_00183.npz,3000,6,0.0,299.8999938964844,False,1.5020000319054816e-06,0.10000000149011612,0.08554048836231232,0.015490632504224777,0.0,1007.0,501.46759033203125,281.598876953125,0.0,3.25,2.0618128776550293,0.7691407799720764,0.0,3.25,1.657267689704895,0.918107271194458,0.0,109.93368530273438,19.062915802001953,25.863807678222656,0.0,110.0,52.79064178466797,31.009565353393555,train
184,/workspace/turm/processed/episodes_npz/episode_00184.npz,3000,6,0.0,299.8999938964844,False,3.1718998798169196e-05,0.10000000149011612,0.051090653985738754,0.02660541981458664,0.0,1007.0,197.21145629882812,280.4329528808594,0.0028403960168361664,3.25,1.6805423498153687,0.9271300435066223,0.0,3.25,1.8391040563583374,0.8851407766342163,0.3375314772129059,110.0,54.284175872802734,30.579172134399414,0.0,110.0,86.38169860839844,19.764036178588867,train
185,/workspace/turm/processed/episodes_npz/episode_00185.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.049710460007190704,0.027080995962023735,0.0,1007.0,270.6163024902344,301.2449035644531,0.001103393966332078,3.25,1.5887491703033447,0.9334281086921692,0.0,3.25,2.451359272003174,0.5823025703430176,0.0,110.0,55.95705032348633,30.812414169311523,0.0,110.0,21.916812896728516,31.1215763092041,train
186,/workspace/turm/processed/episodes_npz/episode_00186.npz,3000,6,0.0,299.8999938964844,False,6.8999997893115506e-06,0.10000000149011612,0.06701601296663284,0.0226852186024189,0.0,1007.0,471.75433349609375,298.89349365234375,0.0,3.25,1.543563961982727,1.0436853170394897,0.0,3.25,0.43123576045036316,0.759818434715271,0.5376498103141785,110.0,71.79558563232422,28.20745277404785,0.4702853858470917,110.0,65.9301986694336,32.20356750488281,val
187,/workspace/turm/processed/episodes_npz/episode_00187.npz,3000,6,0.0,299.8999938964844,False,5.203399996389635e-05,0.10000000149011612,0.052868977189064026,0.031986135989427567,0.0,1007.0,175.7025146484375,241.46881103515625,8.90059964149259e-05,3.25,1.6859161853790283,0.9724790453910828,0.0,3.25,1.6627737283706665,1.0678423643112183,0.0,110.0,70.9068374633789,28.0810489654541,0.0,110.0,26.167818069458008,31.686567306518555,test
188,/workspace/turm/processed/episodes_npz/episode_00188.npz,3000,6,0.0,299.8999938964844,False,2.9556000299635343e-05,0.10000000149011612,0.07647410780191422,0.01976926065981388,0.0,1007.0,484.6194152832031,296.337158203125,0.0,3.25,2.275944709777832,0.6687530875205994,0.0,3.25,1.6434381008148193,0.9955397248268127,0.0,110.0,19.983591079711914,30.04701805114746,0.0,110.0,54.74869918823242,30.435407638549805,test
189,/workspace/turm/processed/episodes_npz/episode_00189.npz,3000,6,0.0,299.8999938964844,False,7.312399975489825e-05,0.10000000149011612,0.046138424426317215,0.027925502508878708,0.0,1007.0,721.2481689453125,203.50721740722656,0.0,3.25,0.5921478867530823,0.8646211624145508,0.0,3.25,0.5221891403198242,0.8912906646728516,0.0,110.0,29.08957862854004,30.6558895111084,0.0,110.0,64.4650650024414,30.169490814208984,test
190,/workspace/turm/processed/episodes_npz/episode_00190.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.07089509814977646,0.022904835641384125,0.0,1007.0,546.589111328125,281.42254638671875,0.0015214920276775956,3.25,1.7049566507339478,0.8722264170646667,0.00038760798634029925,3.25,1.7801835536956787,0.9169858694076538,0.0,110.0,56.3243293762207,30.649425506591797,0.05051787942647934,110.0,61.4288330078125,28.937952041625977,val
191,/workspace/turm/processed/episodes_npz/episode_00191.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05264320969581604,0.029659822583198547,0.6162542700767517,1007.0,896.169677734375,139.86227416992188,0.0,3.25,0.47957831621170044,0.806818425655365,0.0,3.25,0.9697254300117493,1.0472615957260132,0.0,110.0,17.05095100402832,26.917133331298828,0.0,110.0,79.76615905761719,21.99964141845703,train
192,/workspace/turm/processed/episodes_npz/episode_00192.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.025579091161489487,0.029835909605026245,0.0,1007.0,566.5014038085938,291.1300354003906,0.0,3.25,0.5154186487197876,0.7130435109138489,0.0,3.25,1.6882866621017456,0.9519297480583191,0.0,110.0,59.326515197753906,32.48711395263672,0.0,110.0,61.092071533203125,31.274147033691406,train
193,/workspace/turm/processed/episodes_npz/episode_00193.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.02163771353662014,0.02694167010486126,0.9710330963134766,1007.0,539.6162719726562,277.8994140625,1.2276999768801033e-05,3.25,2.5704236030578613,0.584647536277771,0.00030916399555280805,3.25,1.6394048929214478,0.9377509951591492,0.0,110.0,59.033939361572266,30.458890914916992,0.0,110.0,22.008724212646484,29.779813766479492,train
194,/workspace/turm/processed/episodes_npz/episode_00194.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.01884409226477146,0.023983187973499298,0.0,1007.0,111.26289367675781,212.32647705078125,0.0,3.25,1.883208990097046,0.7853348851203918,0.0008014430059120059,3.25,1.4952126741409302,0.9323044419288635,0.0,110.0,54.250831604003906,27.8914852142334,0.0,110.0,8.526710510253906,14.971526145935059,train
195,/workspace/turm/processed/episodes_npz/episode_00195.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.017917506396770477,0.02397187054157257,1.1515374183654785,1007.0,484.40155029296875,272.2908935546875,0.0,3.25,1.7468993663787842,0.9603173136711121,0.0005642989999614656,3.25,1.5626273155212402,0.9047582745552063,0.0,110.0,63.775177001953125,28.26677703857422,0.0,110.0,59.906307220458984,32.22217559814453,test
196,/workspace/turm/processed/episodes_npz/episode_00196.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.023534810170531273,0.027301227673888206,0.0,1006.0994873046875,185.67166137695312,246.99102783203125,0.0005976330139674246,3.25,2.040050983428955,0.8844709992408752,0.0003389329940546304,3.25,1.634966254234314,0.9177207946777344,0.09446029365062714,110.0,58.72218704223633,33.16537857055664,0.0,110.0,56.447120666503906,30.229618072509766,train
197,/workspace/turm/processed/episodes_npz/episode_00197.npz,3000,6,0.0,299.8999938964844,False,0.0,0.09998705983161926,0.009816615842282772,0.01881111040711403,0.0,1007.0,156.05743408203125,262.59942626953125,0.0,3.25,1.8628543615341187,0.8345970511436462,0.0,3.25,1.0570954084396362,1.0295500755310059,0.3222947120666504,110.0,53.953067779541016,31.022769927978516,0.3658367395401001,110.0,71.9942398071289,30.078857421875,train
198,/workspace/turm/processed/episodes_npz/episode_00198.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.0541231706738472,0.028869448229670525,0.0,1007.0,555.0811767578125,297.67987060546875,0.0,3.25,1.4469341039657593,0.8991996049880981,0.0,3.25,1.8153529167175293,0.9042650461196899,0.0,110.0,59.4420166015625,31.24161148071289,0.2633795738220215,110.0,90.1358642578125,15.718694686889648,train
199,/workspace/turm/processed/episodes_npz/episode_00199.npz,3000,6,0.0,299.8999938964844,False,3.856599869322963e-05,0.09997936338186264,0.04523061215877533,0.02706468291580677,0.0,1007.0,225.9024200439453,269.4070739746094,0.0,3.25,2.944927453994751,0.34496819972991943,0.0,3.25,2.5775508880615234,0.5655445456504822,0.0,110.0,55.88928985595703,29.66242027282715,0.209925577044487,110.0,53.77060317993164,33.544830322265625,train
200,/workspace/turm/processed/episodes_npz/episode_00200.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.07796136289834976,0.018061719834804535,0.0,1007.0,521.4258422851562,305.4765930175781,0.0,3.25,1.4299654960632324,0.9637219309806824,0.0,3.25,0.4284028708934784,0.7664498686790466,0.0,110.0,56.33319854736328,28.866840362548828,0.0,110.0,17.941404342651367,27.636621475219727,train
201,/workspace/turm/processed/episodes_npz/episode_00201.npz,3000,6,0.0,299.8999938964844,False,2.9924000045866705e-05,0.10000000149011612,0.05177471786737442,0.030172046273946762,0.19734622538089752,1007.0,489.4922180175781,272.5237731933594,0.00012201299978187308,3.25,1.3671897649765015,0.8747310638427734,0.0,3.25,1.567483901977539,0.991342306137085,0.0,109.88054656982422,16.016521453857422,27.292987823486328,0.0,110.0,59.825687408447266,33.611534118652344,train
202,/workspace/turm/processed/episodes_npz/episode_00202.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05328560248017311,0.02632633037865162,0.0,1007.0,509.00927734375,317.2755432128906,0.0,3.25,2.6991872787475586,0.5920120477676392,0.0,3.25,1.7719438076019287,0.9397042393684387,0.1271926462650299,110.0,53.557655334472656,29.234355926513672,0.13952532410621643,110.0,58.80253219604492,32.30113983154297,train
203,/workspace/turm/processed/episodes_npz/episode_00203.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.015672441571950912,0.02560047246515751,0.0,1007.0,123.25519561767578,224.56103515625,0.0,3.25,1.7426419258117676,0.935078501701355,0.0,3.25,0.5951651334762573,0.9079878926277161,0.9924448132514954,110.0,61.26904296875,33.83395767211914,0.0,110.0,60.451847076416016,30.139081954956055,train
204,/workspace/turm/processed/episodes_npz/episode_00204.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.045011330395936966,0.03162820637226105,0.0,1006.2286376953125,202.14199829101562,296.5779113769531,0.0,3.25,0.5143852233886719,0.8229683041572571,0.0,3.25,2.683600664138794,0.49328890442848206,0.5557851791381836,110.0,75.8914566040039,25.026485443115234,0.22870753705501556,110.0,57.59220886230469,28.85516357421875,train
205,/workspace/turm/processed/episodes_npz/episode_00205.npz,3000,6,0.0,299.8999938964844,False,0.0,0.10000000149011612,0.05753127485513687,0.028518205508589745,0.0,1007.0,167.32537841796875,236.10720825195312,0.0,3.25,1.7313580513000488,0.9436116218566895,0.0003723090048879385,3.25,1.7381230592727661,0.9740206599235535,1.96986985206604,110.0,104.78507995605469,7.218151092529297,0.0,110.0,54.67814636230469,28.09270477294922,val
